AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmId,AdvisoryPlatform,SmaStrategy,MorningstarStrategyId,SmaProductType,MorningstarClass,MorningstarClassId,ManagerClass,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d
GW&K Investment Management    ,TAMP      ,"Ameriprise Financial Services, Inc.                                                                                                                                                                                                                            ",  ,Envestnet                                                                                                                                                                                                                                                      ,Enhanced Core Bond                                                                                                                                                                                                                                             ,SAUSA002OF                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Intermediate-Term Bond                                                                                                                                                                                                                                   ,  ,  ,4,5.29724572,0.27670141,-0.0030055,0.27369591,0,5.40303979,0.00004182,-0.0021182,-0.00207638,0,4.24252828,0.85028856,-2.05258066,-1.2022921,0,4.15185602,0.0002399,0.04759843,0.04783833,0,3.51312181,0.00013503,-0.94937501,-0.94923998,0,3.2531027,0.14150101,-0.44879,-0.30728899,0,2.88695428,0.06222043,-0.44914596,-0.38692553,0,1.95730524,0.00102899,-0.93375533,-0.93272634,0,1.61309441,0.00001466,-0.30117275,-0.30115809,0
GW&K Investment Management    ,TAMP      ,"Ameriprise Financial Services, Inc.                                                                                                                                                                                                                            ",  ,Envestnet                                                                                                                                                                                                                                                      ,Intermediate Muni Bond                                                                                                                                                                                                                                         ,SAUSA002OD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,29,20.05425373,1.52228196,-0.07585275,1.44642921,0,20.12609795,0.40126094,-0.69006506,-0.28880412,0,20.03849657,0.1000195,-0.08738611,0.01263339,0,20.06643906,0.49220184,-0.13430626,0.35789558,0,20.15967192,0.00257796,-0.16747282,-0.16489486,0,20.3368186,0.12663026,-0.35373866,-0.2271084,0,20.3394485,0.00166495,-0.10141817,-0.09975322,0,19.83124567,0.20166931,-0.19618906,0.00548025,0,17.35088587,0.43070062,-2.5158453,-2.08514468,0
GW&K Investment Management    ,TAMP      ,"Ameriprise Financial Services, Inc.                                                                                                                                                                                                                            ",  ,Envestnet                                                                                                                                                                                                                                                      ,Intermediate Muni Bond (CA)                                                                                                                                                                                                                                    ,SAUSA002OD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50010451,0.00009655,0,0.00009655,0,0.4705973,0,-0.02,-0.02,0
GW&K Investment Management    ,TAMP      ,"Ameriprise Financial Services, Inc.                                                                                                                                                                                                                            ",  ,Envestnet                                                                                                                                                                                                                                                      ,Short-Term Taxable Bond                                                                                                                                                                                                                                        ,SAUSA04ACE                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Short-Term Bond                                                                                                                                                                                                                                          ,  ,  ,0,1.16606989,0.15115779,-0.01634718,0.13481061,0,1.41459796,0.25004661,-0.00449867,0.24554794,0,1.10693282,0.00000849,-0.30443263,-0.30442414,0,0.847523,0.00000899,-0.24499236,-0.24498337,0,0.8423223,0.00001653,-0.0067659,-0.00674937,0,0.84271743,0.00001719,0,0.00001719,0,0.84402497,0.00002983,-0.00001216,0.00001767,0,0.84032122,0.00002229,0,0.00002229,0,0,0.00047285,-0.83106671,-0.83059386,0
GW&K Investment Management    ,TAMP      ,"Ameriprise Financial Services, Inc.                                                                                                                                                                                                                            ",  ,Envestnet                                                                                                                                                                                                                                                      ,Small Cap Core                                                                                                                                                                                                                                                 ,F00000JZDU                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Small Growth                                                                                                                                                                                                                                             ,  ,  ,0,2.08865829,0.000004,-0.00003301,-0.00002901,0,2.15818548,0.00004386,-0.01003253,-0.00998867,0,2.27183632,0.00000635,-0.00003456,-0.00002821,0,2.3816942,0.00000632,-0.00003456,-0.00002824,0,3.03005133,0.5245904,-0.00003966,0.52455074,0,3.17814057,0.00073666,-0.0003508,0.00038586,0,3.33809788,0.00004222,-0.00003966,0.00000256,0,0,0,-3.33221824,-3.33221824,0,0,0,0,0,0
GW&K Investment Management    ,TAMP      ,"Ameriprise Financial Services, Inc.                                                                                                                                                                                                                            ",  ,Envestnet                                                                                                                                                                                                                                                      ,Total Return Bond                                                                                                                                                                                                                                              ,SAUSA002OE                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Multisector Bond                                                                                                                                                                                                                                         ,  ,  ,5,6.78600703,0.00003131,-0.50442689,-0.50439558,0,5.59252385,0.03019834,-1.34712467,-1.31692633,0,6.07662366,0.39090013,-0.01973886,0.37116127,0,5.36106893,0.00016925,-0.56941332,-0.56924407,0,5.20811628,0.04572647,-0.25497631,-0.20924984,0,4.86617518,0.00009673,-0.44607612,-0.44597939,0,4.53137434,0.00022418,-0.39173753,-0.39151335,0,3.86124711,0.00003136,-0.68231958,-0.68228822,0,3.78538685,0.00001615,-0.02675958,-0.02674343,0
GW&K Investment Management    ,TAMP      ,"Ameriprise Financial Services, Inc.                                                                                                                                                                                                                            ",  ,Envestnet - Models                                                                                                                                                                                                                                             ,Small Mid Cap Core                                                                                                                                                                                                                                             ,F00000OV2S                    ,Model_Delivered                                                                                                                                                                                                                                                ,US SA Mid-Cap Growth                                                                                                                                                                                                                                           ,  ,  ,3,0.24790056,0,0,0,0,0.24790056,0,0,0,0,0.24790056,0,0,0,0,0.24790056,0,0,0,0,0.24790056,0,0,0,0,0.24790056,0,0,0,0,0.24790056,0,0,0,0,0.24790056,0,0,0,0,0.24790056,0,0,0,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet                                                                                                                                                                                                                                                      ,Core Bond                                                                                                                                                                                                                                                      ,SAUSA04ACD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Intermediate-Term Bond                                                                                                                                                                                                                                   ,  ,  ,2,1.01802988,1.099606,-0.1,0.999606,0,1.03953616,0.00000001,0,0.00000001,0,1.75863099,0.71539976,0,0.71539976,0,2.57953533,0.90001033,0,0.90001033,0,2.89304234,0.30074508,-0.00103332,0.29971176,0,2.62275807,0.00000995,-0.313,-0.31299005,0,2.2257184,0.00072852,-0.41,-0.40927148,0,1.1376328,0,-1.08812214,-1.08812214,0,0.50878084,0,-0.61236343,-0.61236343,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet                                                                                                                                                                                                                                                      ,Enhanced Core Bond                                                                                                                                                                                                                                             ,SAUSA002OF                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Intermediate-Term Bond                                                                                                                                                                                                                                   ,  ,  ,3,3.75687579,0.0007,-0.01724512,-0.01654512,0,2.36708279,0.00000513,-1.4535321,-1.45352697,0,2.40148508,0.2774583,-0.26307436,0.01438394,0,2.61416452,0.00162418,0.30111538,0.30273956,0,1.45794782,0.00000605,-1.16397445,-1.1639684,0,1.47165917,0.00000817,-0.00864,-0.00863183,0,1.06483035,0,-0.41792262,-0.41792262,0,1.06706724,0.0004226,0,0.0004226,0,1.37873196,0.33426731,0,0.33426731,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet                                                                                                                                                                                                                                                      ,Five-Year Municipal Bond                                                                                                                                                                                                                                       ,SAUSA04ACG                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,0,0,0,0,0,0,0,0,0,0,0,0.41977974,0.58,-0.16,0.42,0,0.366744,0,-0.04,-0.04,0,0,0,-0.36856112,-0.36856112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet                                                                                                                                                                                                                                                      ,Intermediate Muni Bond                                                                                                                                                                                                                                         ,SAUSA002OD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,17,10.5329766,0.42853845,-0.00451736,0.42402109,0,10.9486839,1.0492328,-0.82962465,0.21960815,0,12.35517124,0.840701,0.63514539,1.47584639,0,12.00950242,0.26727774,-0.05888471,0.20839303,0,8.84433716,0.75019855,-3.52243019,-2.77223164,0,8.38580469,0.43298405,-1.05027013,-0.61728608,0,8.81964145,0.08640678,0.31594825,0.40235503,0,9.85749846,1.06468912,-0.01684096,1.04784816,0,9.43851056,0.34979111,-0.56081109,-0.21101998,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet                                                                                                                                                                                                                                                      ,Intermediate Muni Bond (CA)                                                                                                                                                                                                                                    ,SAUSA002OD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,11,9.99414262,0.2602748,-0.0360375,0.2242373,0,8.60201258,0,-1.55655694,-1.55655694,0,8.97972221,0.46018451,-0.06215375,0.39803076,0,9.05673852,0.50000246,-0.029595,0.47040746,0,9.67179434,0.25125493,-0.27152683,-0.0202719,0,9.82503261,0,-0.027,-0.027,0,10.82116716,1,-0.047,0.953,0,13.11075924,2.33771751,-0.03478333,2.30293418,0,10.9434359,0.35876497,-2.30219232,-1.94342735,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet                                                                                                                                                                                                                                                      ,Short-Term Taxable Bond                                                                                                                                                                                                                                        ,SAUSA04ACE                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Short-Term Bond                                                                                                                                                                                                                                          ,  ,  ,0,0.25194969,0,0,0,0,0.25262775,0,0,0,0,0.25185542,0,0,0,0,0,0,-0.25148613,-0.25148613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet                                                                                                                                                                                                                                                      ,Total Return Bond                                                                                                                                                                                                                                              ,SAUSA002OE                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Multisector Bond                                                                                                                                                                                                                                         ,  ,  ,12,15.74510392,0.12153264,-1.53973261,-1.41819997,0,14.72154871,0.01010265,-1.31989318,-1.30979053,0,15.07455063,0.101,-0.01364714,0.08735286,0,10.59090714,0.04617298,-4.11206926,-4.06589628,0,9.66080368,0.00429339,-1.01873074,-1.01443735,0,9.05764566,0.10954594,-0.87517007,-0.76562413,0,8.47715853,0.00000206,-0.66646275,-0.66646069,0,6.18079039,0.05651016,-2.35933173,-2.30282157,0,5.18061999,0,-0.87880041,-0.87880041,0
GW&K Investment Management    ,TAMP      ,"BancWest Investment Services, Inc.                                                                                                                                                                                                                             ",  ,Envestnet - Models                                                                                                                                                                                                                                             ,Small Mid Cap Core                                                                                                                                                                                                                                             ,F00000OV2S                    ,Model_Delivered                                                                                                                                                                                                                                                ,US SA Mid-Cap Growth                                                                                                                                                                                                                                           ,  ,  ,42,7.23476455,0,0,0,0,7.23476455,0,0,0,0,7.23476455,0,0,0,0,7.23476455,0,0,0,0,7.23476455,0,0,0,0,7.23476455,0,0,0,0,7.23476455,0,0,0,0,7.23476455,0,0,0,0,7.23476455,0,0,0,0
GW&K Investment Management    ,          ,Brinker Capital                                                                                                                                                                                                                                                ,  ,Brinker Capital Core Asset Manager                                                                                                                                                                                                                             ,Small Mid Cap Core                                                                                                                                                                                                                                             ,F00000OV2S                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Mid-Cap Growth                                                                                                                                                                                                                                           ,  ,  ,0,20.11722107,0.82752194,-0.60332076,0.22420118,0,19.68413875,0.00532052,-0.98295255,-0.97763203,0,27.67987855,7.48398202,-0.48648547,6.99749655,0,28.003621,0.00348463,-0.99226261,-0.98877798,0,0,0.1091218,-29.25559065,-29.14646885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW&K Investment Management    ,          ,Brinker Capital                                                                                                                                                                                                                                                ,  ,Brinker Capital UMA                                                                                                                                                                                                                                            ,Small Mid Cap Core                                                                                                                                                                                                                                             ,F00000OV2S                    ,Model_Delivered                                                                                                                                                                                                                                                ,US SA Mid-Cap Growth                                                                                                                                                                                                                                           ,  ,  ,272,62.68282128,0,0,0,0,62.68282128,0,0,0,0,62.68282128,0,0,0,0,62.68282128,0,0,0,0,62.68282128,0,0,0,0,62.68282128,0,0,0,0,62.68282128,0,0,0,0,62.68282128,0,0,0,0,62.68282128,0,0,0,0
GW&K Investment Management    ,          ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Brinker Capital Core Asset Manager                                                                                                                                                                                                                             ,Small Mid Cap Core                                                                                                                                                                                                                                             ,F00000OV2S                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Mid-Cap Growth                                                                                                                                                                                                                                           ,  ,  ,0,0,0,0,0,0,0,0,0,0,0,0.16478293,0.15722465,-0.00001907,0.15720558,0,0.17272233,0,0,0,0,0,0,-0.17962315,-0.17962315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW&K Investment Management    ,          ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Cetera xMA Program                                                                                                                                                                                                                                             ,Enhanced Core Bond                                                                                                                                                                                                                                             ,SAUSA002OF                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Intermediate-Term Bond                                                                                                                                                                                                                                   ,  ,  ,28,21.29596862,0.75007717,-0.46054779,0.28952938,0,22.88244618,2.19522466,-1.16311149,1.03211317,0,28.01800194,6.60092462,-1.31476809,5.28615653,0,27.61621813,1.30692715,-0.78650484,0.52042231,0,25.62086001,0.00081267,-2.19434049,-2.19352782,0,26.50644854,0.89193783,-0.42012463,0.4718132,0,25.73876962,0.12677094,-1.09485906,-0.96808812,0,25.19153298,2.83508642,-3.42364746,-0.58856104,0,20.07225152,0.28293122,-4.88244709,-4.59951587,0
GW&K Investment Management    ,          ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Cetera xMA Program                                                                                                                                                                                                                                             ,Intermediate Muni Bond                                                                                                                                                                                                                                         ,SAUSA002OD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,63,37.16489083,1.41445141,-0.137548,1.27690341,0,37.50957415,2.31810417,-2.66400577,-0.3459016,0,42.03980877,6.20994922,-2.98401936,3.22592986,0,47.20060464,8.31228677,-1.28306312,7.02922365,0,52.27809822,6.40372991,-1.97067448,4.43305543,0,68.60723859,15.99710147,-0.70087624,15.29622523,0,70.84213456,2.95245718,-1.0339863,1.91847088,0,73.31786443,5.1535567,-6.75162185,-1.59806515,0,69.85975344,1.40597314,-3.43752631,-2.03155317,0
GW&K Investment Management    ,          ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Cetera xMA Program                                                                                                                                                                                                                                             ,Intermediate Muni Bond (CA)                                                                                                                                                                                                                                    ,SAUSA002OD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,7,3.5582943,0,-0.007053,-0.007053,0,3.60002181,0,-0.017853,-0.017853,0,3.84631549,0.28200725,-0.017153,0.26485425,0,3.66432456,0,-0.01406162,-0.01406162,0,3.32480398,0.00017466,-0.39375787,-0.39358321,0,2.74603199,0.00032867,-0.63965741,-0.63932874,0,2.72402731,0.00011346,-0.03918,-0.03906654,0,2.71978055,0,-0.004695,-0.004695,0,2.91894578,0.25,-0.00468,0.24532,0
GW&K Investment Management    ,          ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Cetera xMA Program                                                                                                                                                                                                                                             ,Short-Term Taxable Bond                                                                                                                                                                                                                                        ,SAUSA04ACE                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Short-Term Bond                                                                                                                                                                                                                                          ,  ,  ,5,6.11738982,0.25,-0.02356209,0.22643791,0,7.39468081,1.38405407,-0.02864693,1.35540714,0,10.75800257,4.55343409,-0.00714621,4.54628788,0,10.09624179,0.1,-0.63002441,-0.53002441,0,13.29583376,4.47567449,-1.30043884,3.17523565,0,14.06832919,0.75028111,-0.000003,0.75027811,0,13.96647894,0.15034051,-0.29200568,-0.14166517,0,9.73472283,1.92837061,-6.09741469,-4.16904408,0,8.78284611,0.30010924,-1.16117307,-0.86106383,0
GW&K Investment Management    ,TAMP      ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Envestnet                                                                                                                                                                                                                                                      ,Core Bond                                                                                                                                                                                                                                                      ,SAUSA04ACD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Intermediate-Term Bond                                                                                                                                                                                                                                   ,  ,  ,4,0.71570864,0,0,0,0,0.73970116,0.01,0,0.01,0,0,0,-0.74088964,-0.74088964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38771693,0.00035396,0.38514073,0.38549469,0,0.38847735,0.0000038,-0.000003,0.0000008,0,3.82250118,3.43729785,-0.00005582,3.43724203,0
GW&K Investment Management    ,TAMP      ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Envestnet                                                                                                                                                                                                                                                      ,Enhanced Core Bond                                                                                                                                                                                                                                             ,SAUSA002OF                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Intermediate-Term Bond                                                                                                                                                                                                                                   ,  ,  ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63953264,0.41312118,3.22424959,3.63737077,0,3.5705572,0.01140836,0,0.01140836,0
GW&K Investment Management    ,TAMP      ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Envestnet                                                                                                                                                                                                                                                      ,Intermediate Muni Bond                                                                                                                                                                                                                                         ,SAUSA002OD                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Muni National Interm                                                                                                                                                                                                                                     ,  ,  ,1,0.26503807,0,0,0,0,0.27052903,0,0,0,0,0.27042554,0,0,0,0,0.24543801,0,-0.015,-0.015,0,0.2488061,0,0,0,0,0.25449466,0,0,0,0,0.25624359,0,0,0,0,0.25751509,0,0,0,0,0.25293957,0,0,0,0
GW&K Investment Management    ,TAMP      ,"Cetera Financial Group, Corporate                                                                                                                                                                                                                              ",  ,Envestnet - Models                                                                                                                                                                                                                                             ,Small Mid Cap Core                                                                                                                                                                                                                                             ,F00000OV2S                    ,Model_Delivered                                                                                                                                                                                                                                                ,US SA Mid-Cap Growth                                                                                                                                                                                                                                           ,  ,  ,2,0.17928502,0,0,0,0,0.17928502,0,0,0,0,0.17928502,0,0,0,0,0.17928502,0,0,0,0,0.17928502,0,0,0,0,0.17928502,0,0,0,0,0.17928502,0,0,0,0,0.17928502,0,0,0,0,0.17928502,0,0,0,0
GW&K Investment Management    ,          ,Charles Schwab Corporation                                                                                                                                                                                                                                     ,  ,Managed Accounts (Select or Access) / MASP                                                                                                                                                                                                                     ,Balanced Income                                                                                                                                                                                                                                                ,F00000YM2X                    ,Traditional                                                                                                                                                                                                                                                    ,US SA Allocation--30% to 50% Equity                                                                                                                                                                                                                            ,  ,  ,677,40.99749119,34.17400726,-0.05647107,34.11753619,0,97.57943791,52.47787407,-0.4328586,52.04501547,0,142.3224905,44.88846788,-1.17476976,43.71369812,0,171.475465,28.27979602,-1.35249998,26.92729604,0,188.8680315,14.12034228,-2.42149764,11.69884464,0,204.333514,17.23136949,-4.73988459,12.4914849,0,200.1015217,3.30390877,-10.9593612,-7.65545243,0,200.557877,1.66711217,-5.80381513,-4.13670296,0,187.6009232,4.04501157,-13.17832233,-9.13331076,0
