11320,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Dual,Dual,Foreign Large Blend,FB,0.78500000,NULL,NULL,0.00000000,NULL,-0.00115650,0.05015650,-0.00115650
11321,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Dual,Dual,Foreign Large Blend,FB,26.68600000,1.90100000,1.93200000,-0.03100000,NULL,NULL,NULL,-0.03100000
11322,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Dual,Dual,Foreign Large Blend,FB,4.24100000,NULL,NULL,0.00000000,NULL,-0.01732653,0.27132653,-0.01732653
11323,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,120.46600000,4.27800000,4.37700000,-0.09900000,NULL,NULL,NULL,-0.09900000
11324,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,13.14900000,NULL,NULL,0.00000000,NULL,-1.47111004,0.77811004,-1.47111004
11325,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,121.28000000,NULL,NULL,0.00000000,NULL,113.80725737,3.60774263,113.80725737
11326,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11327,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,103.05200000,4.18800000,1.20400000,2.98400000,NULL,NULL,NULL,2.98400000
11328,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,32.42000000,NULL,NULL,0.00000000,NULL,1.90861831,1.76338169,1.90861831
11329,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,11.60800000,0.51700000,NULL,0.51700000,NULL,NULL,NULL,0.51700000
11330,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,11.77600000,NULL,NULL,0.00000000,NULL,-0.67588235,0.67888235,-0.67588235
11331,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,906.76400000,18.57500000,20.54300000,-1.96800000,NULL,NULL,NULL,-1.96800000
11332,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,1894.72000000,82.72300000,44.65300000,38.07000000,NULL,NULL,NULL,38.07000000
11333,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,0.65700000,NULL,NULL,0.00000000,NULL,-0.03273651,0.03773651,-0.03273651
11334,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11335,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,2.05400000,NULL,NULL,0.00000000,NULL,0.14598145,0.11101855,0.14598145
11336,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,36.06300000,1.67100000,0.61000000,1.06100000,NULL,NULL,NULL,1.06100000
11337,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,82.92600000,NULL,NULL,0.00000000,NULL,15.48665707,4.21334293,15.48665707
11338,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11339,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Model-Delivered,Model,Foreign Large Blend,FB,442.67400000,5.99300000,21.42600000,-15.43300000,NULL,NULL,NULL,-15.43300000
11340,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11341,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11342,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,51.50700000,NULL,NULL,0.00000000,NULL,0.23288800,3.28111200,0.23288800
11343,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11344,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,304.06900000,9.70900000,9.73700000,-0.02800000,NULL,NULL,NULL,-0.02800000
11345,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,27.60600000,3.12700000,0.23000000,2.89700000,NULL,NULL,NULL,2.89700000
11346,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,1.26600000,0.04900000,NULL,0.04900000,NULL,NULL,NULL,0.04900000
11347,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11348,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,22.51400000,NULL,NULL,0.00000000,NULL,-0.19568928,1.44368928,-0.19568928
11349,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,719.63000000,39.64700000,14.94700000,24.70000000,NULL,NULL,NULL,24.70000000
11350,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,648.61600000,37.36900000,12.64800000,24.72100000,NULL,NULL,NULL,24.72100000
11351,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,280.80300000,10.09000000,4.61100000,5.47900000,NULL,NULL,NULL,5.47900000
11352,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,1.12900000,NULL,NULL,0.00000000,NULL,0.22716918,0.06483082,0.22716918
11353,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,17.41900000,0.20500000,0.22700000,-0.02200000,NULL,NULL,NULL,-0.02200000
11354,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,11.38200000,NULL,NULL,0.00000000,NULL,-0.11022054,0.73022054,-0.11022054
11355,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,15.02400000,NULL,NULL,0.00000000,NULL,2.17624157,0.88975843,2.17624157
11356,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Model-Delivered,Model,Foreign Large Blend,FB,407.16000000,14.47500000,15.41500000,-0.94000000,NULL,NULL,NULL,-0.94000000
11357,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR (EAFE),F00000X3EL,Model-Delivered,Model,Foreign Large Blend,FB,11.99730000,NULL,0.08300000,-0.08300000,NULL,NULL,NULL,-0.08300000
11358,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR (EAFE),F00000X3EL,Model-Delivered,Model,Foreign Large Blend,FB,NULL,NULL,0.05600000,-0.05600000,NULL,NULL,NULL,-0.05600000
11359,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11360,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,289.53200000,14.12300000,14.56300000,-0.44000000,NULL,NULL,NULL,-0.44000000
11361,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,30.58200000,0.51000000,0.57800000,-0.06800000,NULL,NULL,NULL,-0.06800000
11362,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,10.79400000,NULL,0.21200000,-0.21200000,NULL,NULL,NULL,-0.21200000
11363,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11364,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,31.29700000,1.35800000,0.13600000,1.22200000,NULL,NULL,NULL,1.22200000
11365,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,369.41800000,25.23300000,8.20300000,17.03000000,NULL,NULL,NULL,17.03000000
11366,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,234.49800000,3.85200000,3.26700000,0.58500000,NULL,NULL,NULL,0.58500000
11367,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select ADR,FOUSA08ZYD,Traditional,Trad,Foreign Large Blend,FB,2.34700000,NULL,2.03500000,-2.03500000,NULL,NULL,NULL,-2.03500000
11368,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Traditional,Trad,Foreign Large Blend,FB,26.85600000,1.36300000,0.18700000,1.17600000,NULL,NULL,NULL,1.17600000
11369,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Traditional,Trad,Foreign Large Blend,FB,186.24300000,3.94500000,4.72300000,-0.77800000,NULL,NULL,NULL,-0.77800000
11370,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Traditional,Trad,Foreign Large Blend,FB,7.01300000,0.31100000,NULL,0.31100000,NULL,NULL,NULL,0.31100000
11371,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Traditional,Trad,Foreign Large Blend,FB,1.76900000,NULL,0.11300000,-0.11300000,NULL,NULL,NULL,-0.11300000
11372,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11373,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select with EM ADR,FOUSA08ZYH,Traditional,Trad,Foreign Large Blend,FB,110.26300000,8.80600000,2.68600000,6.12000000,NULL,NULL,NULL,6.12000000
11496,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select Plus ADR,Not in M*,Dual,Dual,,FB,16.65000000,NULL,NULL,0.00000000,NULL,-0.29827380,1.21127380,-0.29827380
11497,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select Plus ADR,Not in M*,Dual,Dual,,FB,2.88900000,NULL,NULL,0.00000000,NULL,-0.05633760,0.21033760,-0.05633760
11498,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select Plus ADR (EAFE),Not in M*,Dual,Dual,,FB,NULL,NULL,NULL,0.00000000,NULL,NULL,NULL,NULL
11499,1,2017-09-30,Lazard Asset Management LLC,laza,International Equity Select Plus ADR (EAFE),Not in M*,Dual,Dual,,FB,26.27700000,NULL,NULL,0.00000000,NULL,-1.55055960,1.95055960,-1.55055960
11554,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,0.21281200,0.00000000,0.00000000,0.00000000,0.00000000,0.01107329,0.00012171,0.01107329
11577,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,0.48592400,0.00000000,0.00000000,0.00000000,0.00000000,0.01521415,0.00028085,0.01521415
11595,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11671,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,13.07226082,1.19323588,-0.74894636,0.44428952,0.00000000,NULL,NULL,0.44428952
11672,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,1.45058697,0.00000000,-0.00768185,-0.00768185,0.00000000,NULL,NULL,-0.00768185
11771,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.10276400,0.00000000,0.10276400,0.00000000,NULL,NULL,0.10276400
11772,2,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11773,3,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11774,4,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.25000000,0.00000000,0.25000000,0.00000000,NULL,NULL,0.25000000
11775,5,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11776,6,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11777,7,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,6.98226200,0.00000000,0.00000000,0.00000000,0.00000000,0.73410877,0.00388423,0.73410877
11778,8,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11779,9,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11780,10,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11781,11,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11782,12,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11783,13,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11784,14,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.12279300,0.00000000,0.12279300,0.00000000,NULL,NULL,0.12279300
11785,15,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11786,16,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,-0.12805300,-0.12805300,0.00000000,NULL,NULL,-0.12805300
11787,17,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11788,18,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.12570100,0.00000000,0.12570100,0.00000000,NULL,NULL,0.12570100
11789,19,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11790,20,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11791,21,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11792,22,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
11793,23,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
12586,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,17.83984515,0.28580825,-0.02522130,0.26058695,0.00000000,NULL,NULL,0.26058695
12587,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
12633,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.62861699,0.49619064,0.00000000,0.49619064,0.00000000,NULL,NULL,0.49619064
12634,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,8.84295475,1.43042760,0.00000000,1.43042760,0.00000000,NULL,NULL,1.43042760
12635,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,12.78026700,0.00000000,-0.87763200,-0.87763200,0.00000000,NULL,NULL,-0.87763200
12636,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,0.10655500,0.00000000,0.00000000,0.00000000,0.00000000,0.00574912,0.00006088,0.00574912
12637,2,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,0.10502900,0.09982300,0.00000000,0.09982300,0.00000000,NULL,NULL,0.09982300
12638,3,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,0.24682200,0.00000000,0.00000000,0.00000000,0.00000000,0.01311793,0.00014107,0.01311793
12639,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,4.68841700,0.26449700,-0.13801200,0.12648500,0.00000000,NULL,NULL,0.12648500
12710,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,3.80041793,0.00000000,-0.00447873,-0.00447873,0.00000000,NULL,NULL,-0.00447873
12734,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.34137185,0.00000000,0.00000000,0.00000000,0.00000000,0.02239340,0.00019387,0.02239340
12735,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,404.97729640,55.71895801,-6.68239692,49.03656109,0.00000000,NULL,NULL,49.03656109
